fips,county_name,state_name,life_expectancy,name,median_hh_income,median_age,population,log_population,pct_bachelors_plus,pct_poverty,pct_nhwhite,pct_native_american,land_sqmi,pop_density
17169,Schuyler County,Illinois,75.996379652,"Schuyler County, Illinois",63737,48.2,6879,3.837525309449602,16.922785050275092,19.505697794879385,91.42317197267045,0.0145369966564907,437.3,15.222959067002058
17171,Scott County,Illinois,76.18948599,"Scott County, Illinois",70500,44.7,4899,3.6901074394563302,22.0103986135182,10.975609756097562,95.65217391304348,0.1224739742804654,250.79,19.402687507476376
17173,Shelby County,Illinois,77.223751073,"Shelby County, Illinois",65585,44.9,21042,4.323087016265146,18.279498573986867,10.270945426594928,96.50698602794412,0.142571998859424,758.508,27.126938674344895
17175,Stark County,Illinois,74.496628406,"Stark County, Illinois",58125,44.8,5395,3.7319914490189294,18.97089397089397,12.483374501235035,93.14179796107508,0.0185356811862835,288.106,18.46195497490507
17177,Stephenson County,Illinois,76.696595416,"Stephenson County, Illinois",57527,45.6,44482,4.648184305764576,20.275055327220993,13.339588530105043,80.95409379074681,0.0786835124319949,564.247,76.5976602445383
17179,Tazewell County,Illinois,77.388678198,"Tazewell County, Illinois",74606,41.6,131276,5.118185335226684,27.504553734061933,8.70860592294109,92.86388981992138,0.1081690484170754,646.486,201.16290221288628
17181,Union County,Illinois,74.089942385,"Union County, Illinois",54090,44.7,17122,4.233554492714523,21.72859450726979,20.095351609058405,90.59105244714402,0.1635322976287817,413.412,40.28910626687179
17183,Vermilion County,Illinois,73.210035324,"Vermilion County, Illinois",52787,40.8,74113,4.869894393310969,15.618705320115328,17.454243630685255,77.3953287547394,0.0728617111707797,898.32,79.32473951375901
17185,Wabash County,Illinois,77.079749905,"Wabash County, Illinois",54074,43.8,11321,4.053884790394692,18.47664015904573,13.338729987407808,92.30633336277714,0.0353325677943644,223.323,48.8395731742812
17187,Warren County,Illinois,76.377385262,"Warren County, Illinois",62700,40.1,16760,4.224274014294258,21.07717629846379,14.89712979425959,81.86157517899761,0.1789976133651551,542.36,29.910022863042997
17189,Washington County,Illinois,78.683349759,"Washington County, Illinois",75111,44.0,13781,4.139280732718524,23.054405975572827,7.976409878363436,95.43574486612002,0.0798200420869312,562.597,24.10962020771529
17191,Wayne County,Illinois,75.1062416,"Wayne County, Illinois",53522,42.9,16127,4.207553585949307,15.806679625375509,13.937694704049845,95.77106715446146,0.0,713.833,22.24890135367796
17193,White County,Illinois,73.944612321,"White County, Illinois",54605,44.7,13834,4.140947771342662,15.99399098647972,15.31733572549899,95.9953737169293,0.0578285383836923,494.983,26.76859609319916
17195,Whiteside County,Illinois,76.627798395,"Whiteside County, Illinois",62828,43.5,55569,4.744832581446355,19.313172731932344,11.645714075355704,82.56941820079541,0.0719825802155878,684.099,79.11281846633308
17197,Will County,Illinois,78.821639731,"Will County, Illinois",103678,38.7,696774,5.8430919366792855,36.0775851848339,6.651425845698322,60.93266970351936,0.0670231667656944,835.908,852.0710413107662
17199,Williamson County,Illinois,76.4976135,"Williamson County, Illinois",60325,41.2,67120,4.826851947820644,27.11238976796548,13.198683376860194,88.52056019070322,0.2860548271752086,420.216,159.97724979534334
17201,Winnebago County,Illinois,75.260367849,"Winnebago County, Illinois",61738,39.5,284591,5.454221161692957,24.140155992711392,16.07651302691015,66.11769170493797,0.034435382707113,513.049,552.9179474085322
17203,Woodford County,Illinois,78.829641578,"Woodford County, Illinois",80093,40.1,38414,4.584489532040975,35.39521560733917,7.464125080316984,94.64518144426512,0.0286353933461758,527.557,72.24053514596527
18001,Adams County,Indiana,76.591729833,"Adams County, Indiana",61731,33.4,35827,4.554210443723099,15.390344956007636,11.45871741781774,92.81826555391184,0.0251207190108019,338.925,108.1360182931327
18003,Allen County,Indiana,76.019366808,"Allen County, Indiana",66222,36.1,385456,5.585974810278517,30.484579398425772,12.02544341216216,71.73503590552488,0.0710846374164625,657.146,612.2368545193915
18005,Bartholomew County,Indiana,76.890401571,"Bartholomew County, Indiana",76912,38.0,82371,4.915774338435374,34.80889618149066,11.51092412164157,79.23662454019012,0.0631290138519624,406.94,210.66742025851477
18007,Benton County,Indiana,75.859727399,"Benton County, Indiana",58620,40.4,8709,3.939968290551336,18.68300153139357,14.167636786961582,90.77965323228844,0.0,406.415,21.856968861877636
18009,Blackford County,Indiana,73.045068136,"Blackford County, Indiana",51108,44.0,12074,4.081851171517454,14.774604673117771,17.01786918408631,94.64137816796422,0.1076693722047374,165.082,71.05559661259254
18011,Boone County,Indiana,78.009265331,"Boone County, Indiana",103038,38.3,71235,4.8526934286377,49.49848280512475,5.764304013663535,88.26840738401067,0.0519407594581315,422.882,190.80736470221007
18013,Brown County,Indiana,77.470391207,"Brown County, Indiana",73933,50.7,15513,4.1906957924917325,27.504614868266486,8.1651376146789,94.90105073164445,0.0838006832978792,312.0,50.56730769230769
18015,Carroll County,Indiana,79.499226986,"Carroll County, Indiana",61464,43.1,20397,4.309566295893774,16.64564943253468,7.278496702860826,92.61656125900868,0.0343187723684855,372.225,55.49063066693532
18017,Cass County,Indiana,75.607806979,"Cass County, Indiana",55862,41.3,37820,4.577721524509021,15.406764694590546,13.878115592199832,76.7028027498678,0.1850872554204125,412.144,91.80286501805196
18019,Clark County,Indiana,73.818944504,"Clark County, Indiana",69005,39.6,121484,5.084519083125451,24.599334387613,9.696387554813112,81.44529320733595,0.0205788416581607,372.49,350.2134285484174
18021,Clay County,Indiana,75.550084879,"Clay County, Indiana",68364,41.1,26396,4.421538119690085,16.942216402029793,10.918712790380948,94.5522048795272,0.0037884527958781,357.6,73.85346756152124
18023,Clinton County,Indiana,75.280849088,"Clinton County, Indiana",59515,36.7,33020,4.5187770689267746,16.324622504791737,8.9539696865955,80.557238037553,0.0030284675953967,405.067,82.262934280008
18025,Crawford County,Indiana,74.178213972,"Crawford County, Indiana",46706,44.6,10511,4.0216440360874435,12.228586652457706,21.94559261751418,95.29064789268384,0.0,305.613,34.38662622336092
18027,Daviess County,Indiana,76.491944705,"Daviess County, Indiana",64113,34.9,33337,4.522926515046058,15.137239821179636,9.636858689999082,88.76623571407146,0.0809910909799922,429.514,79.64583226623579
18029,Dearborn County,Indiana,76.563848355,"Dearborn County, Indiana",80352,42.3,50709,4.705085046186523,24.74229715609026,8.460338413536542,95.54911356958333,0.0157762921769311,305.087,169.1615834171892
18031,Decatur County,Indiana,74.462800446,"Decatur County, Indiana",71566,39.7,26432,4.422130025640288,20.454545454545457,9.55522123211048,93.83323244552058,0.0037832929782082,372.568,71.3319447724979
18033,De Kalb County,Indiana,75.930070596,"DeKalb County, Indiana",68110,38.1,43312,4.636608238426431,18.961286804798256,9.978986691571327,94.29026597709642,0.0300147765053564,362.834,122.7420804004035
18035,Delaware County,Indiana,73.148563357,"Delaware County, Indiana",53377,35.6,112156,5.049822511955455,25.468678555098307,20.626235425559344,85.72256499875174,0.0472556082599236,392.109,288.45550599450667
18037,Dubois County,Indiana,78.085957207,"Dubois County, Indiana",68945,40.0,43584,4.639327085896673,23.92683837252706,9.653860604922036,88.64032672540382,0.0412995594713656,427.267,103.01755108632308
18039,Elkhart County,Indiana,77.025730271,"Elkhart County, Indiana",63978,35.6,206841,5.315636628758861,20.035409575848227,12.013534714674249,73.20163797312912,0.1464893323857455,463.158,450.7619430086493
18041,Fayette County,Indiana,71.781003603,"Fayette County, Indiana",52219,43.0,23391,4.369048788940337,15.423251255665807,16.372105171513144,93.85661151725022,0.252233765123338,215.021,109.44512396463602
18043,Floyd County,Indiana,75.003363846,"Floyd County, Indiana",75686,39.8,80191,4.904125629260887,31.2950807847663,9.370105810000382,86.61695202703545,0.0423987729296305,148.486,553.271015449268
18045,Fountain County,Indiana,73.739572174,"Fountain County, Indiana",60559,43.1,16468,4.216640858325449,13.493020851283818,12.05965386031668,94.26767063395675,0.121447656060238,395.661,42.99893090296997
18047,Franklin County,Indiana,76.23065632,"Franklin County, Indiana",75985,41.8,22850,4.358886204405869,20.68551192057168,7.353070755132611,96.1969365426696,0.0,384.426,60.57342635513727
18049,Fulton County,Indiana,74.357188501,"Fulton County, Indiana",62644,40.9,20420,4.310055737750892,17.804494060397882,14.78960703462666,90.0979431929481,0.0734573947110675,368.392,54.53701491889075
18051,Gibson County,Indiana,76.862423525,"Gibson County, Indiana",64153,40.4,33006,4.51859289533341,17.964045144310123,9.969563326914717,90.90771374901531,0.0181785129976367,487.378,67.89596575963625
18053,Grant County,Indiana,71.911292969,"Grant County, Indiana",53033,40.1,66560,4.823213313282667,18.430305092435063,19.0630206801921,83.97536057692308,0.1292067307692307,414.089,160.65145415599062
18055,Greene County,Indiana,74.709622144,"Greene County, Indiana",57771,43.0,30900,4.489958479424835,16.124476034262802,13.97341211225997,95.64724919093852,0.0032362459546925,542.469,57.45028748186532
18057,Hamilton County,Indiana,80.998849805,"Hamilton County, Indiana",114866,37.8,349527,5.54348072943249,60.77449775743866,4.231191107502828,81.18543059620573,0.0371931209892225,394.39,981.353482593372
18059,Hancock County,Indiana,77.863455268,"Hancock County, Indiana",85262,39.6,80170,4.904011883597388,32.824743753715346,4.905274841704296,90.3355369839092,0.1546713234376949,305.957,297.32609484339304
18061,Harrison County,Indiana,74.767600893,"Harrison County, Indiana",71302,42.5,39684,4.598615440961328,20.646127513906716,7.599203309330474,94.85434935994355,0.0100796290696502,484.081,83.5335408743578
18063,Hendricks County,Indiana,78.766107049,"Hendricks County, Indiana",95261,38.4,175639,5.244620955785355,39.229524446967325,5.22117814184744,80.86700561948086,0.099636185585206,406.894,475.5784061696658
18065,Henry County,Indiana,74.207317736,"Henry County, Indiana",57632,42.2,48913,4.689424300390077,17.0626288069613,13.715198040373554,92.73199353954982,0.0715556191605503,391.877,125.3888337411994
18067,Howard County,Indiana,72.962579111,"Howard County, Indiana",62014,41.2,83452,4.921436749386212,19.83737582135613,12.085513237966316,83.59176532617553,0.1054498394286536,293.074,286.28946955376455
18069,Huntington County,Indiana,75.420733059,"Huntington County, Indiana",59894,41.4,36699,4.5646542304537565,21.92315270935961,11.115518658090838,93.68647647074852,0.1634921932477724,382.639,97.2822948000596
18071,Jackson County,Indiana,74.991565505,"Jackson County, Indiana",65609,39.5,46212,4.664754764670356,18.561543832920712,12.44782878962792,86.00363541937159,0.0108197005106898,509.978,92.88635980375624
18073,Jasper County,Indiana,75.974173586,"Jasper County, Indiana",77777,41.4,33045,4.519105756206449,19.010187950114172,7.499536493418206,88.37343017097898,0.0302617642608564,559.68,60.55960548885078
18075,Jay County,Indiana,74.19456805,"Jay County, Indiana",52231,39.6,20451,4.310714548718119,12.943340691685062,13.510163609320774,94.20566231480124,0.0342281551024399,383.905,52.403589429676614
18077,Jefferson County,Indiana,75.000743915,"Jefferson County, Indiana",57801,41.0,33057,4.519263437784619,17.97874179052886,12.859543662335984,92.08942130259854,0.1300783495175,360.699,92.26252360000996
18079,Jennings County,Indiana,73.651685314,"Jennings County, Indiana",66892,39.6,27610,4.441066406639263,14.141520344863842,13.91831122012859,94.12893879029338,0.137631293009779,376.601,73.3455301499465
18081,Johnson County,Indiana,76.872061084,"Johnson County, Indiana",82730,37.9,161952,5.209386315628693,32.43575408669618,7.491255160243279,86.17800335901997,0.0395178818415332,320.415,543.8634271179563
18083,Knox County,Indiana,73.923057101,"Knox County, Indiana",58173,38.9,36148,4.55808427360864,18.10808574029629,13.207106124357177,90.64401903286488,0.0525616908266017,515.831,69.11565997390618
18085,Kosciusko County,Indiana,76.809908871,"Kosciusko County, Indiana",70945,39.0,80442,4.905482859763665,24.12720743400837,8.908592739173454,86.52818179557943,0.0845329554212973,531.448,152.21056434495944
18087,Lagrange County,Indiana,78.624795423,"LaGrange County, Indiana",81658,31.9,40364,4.605994197501671,11.227697536108751,5.663685779414343,93.689921712417,0.0173421861064314,379.632,108.80273528048215
18089,Lake County,Indiana,74.747473955,"Lake County, Indiana",66375,39.3,497682,5.696951933607115,24.451259687345807,14.718613838437031,52.58940447916542,0.1221663632600737,498.884,1011.4816269914448
18091,La Porte County,Indiana,74.794252297,"LaPorte County, Indiana",66854,40.5,112215,5.050050913799034,21.08458165412009,14.722800612301167,77.46023258922604,0.1604063627857238,598.288,186.02077929024148
18093,Lawrence County,Indiana,74.594261414,"Lawrence County, Indiana",64210,43.5,45113,4.654301708501481,18.998029833943143,10.706705802664258,94.37856050362424,0.1662491964622171,449.146,101.4547608127424
18095,Madison County,Indiana,73.814395666,"Madison County, Indiana",60060,40.7,130545,5.115760242578008,19.433331506549024,14.141316749425508,83.35286682753073,0.0681757248458386,451.921,298.91950141728313
18097,Marion County,Indiana,73.835046555,"Marion County, Indiana",59504,34.4,971737,5.987548739304817,33.214638444935225,15.355294399078389,52.54446419144274,0.0678167034907593,395.996,2505.570763341044
18099,Marshall County,Indiana,76.795319403,"Marshall County, Indiana",66016,39.9,46208,4.6647171715535265,20.03295744612104,10.82812362419653,86.40278739612188,0.015148891966759,443.618,105.0430776028024
18101,Martin County,Indiana,76.240627266,"Martin County, Indiana",65489,42.0,9863,3.9940090331236138,14.073642846747198,14.144329896907218,94.58582581364696,0.1115279326776842,335.761,29.354213264792513
18103,Miami County,Indiana,74.477822364,"Miami County, Indiana",59551,41.1,35952,4.555723055075053,15.526274011747896,15.745741587037806,87.20794392523365,0.2058299955496217,373.842,92.25020195697648
18105,Monroe County,Indiana,78.454688328,"Monroe County, Indiana",60308,30.8,140065,5.146329625607937,48.20287781993623,20.690950356423617,82.73658658479991,0.0478349337807446,394.523,363.3374987009629
18107,Montgomery County,Indiana,76.759133053,"Montgomery County, Indiana",62937,40.4,38018,4.579989266348199,20.841698841698843,12.719646920145838,90.22568257141354,0.0078909990004734,504.627,77.19364996324018
18109,Morgan County,Indiana,75.809248744,"Morgan County, Indiana",79134,41.5,71757,4.855864273532682,20.28562868271247,8.501404135818229,94.64442493415277,0.0139359226277575,403.84,185.6354001584786
18111,Newton County,Indiana,74.386373574,"Newton County, Indiana",63673,42.7,13829,4.140790776625303,13.412907141412097,12.6463010673537,88.5313471689927,0.072311808518331,401.755,35.31505519533049
18113,Noble County,Indiana,75.75589849,"Noble County, Indiana",70286,39.4,47431,4.676062281090912,17.730051732246434,7.25290353164257,85.93325040585272,0.1033079631464653,410.843,116.67960753864614
18115,Ohio County,Indiana,77.798620447,"Ohio County, Indiana",66333,47.2,5974,3.77626521826811,15.664845173041892,10.016920473773265,94.77736859725478,0.4352192835621024,86.15,69.57632037144515
18117,Orange County,Indiana,73.753381873,"Orange County, Indiana",60775,42.6,19768,4.295962732394023,13.947732401543275,14.698000412286127,93.28207203561313,0.0303520841764467,398.379,49.786760848337885
18119,Owen County,Indiana,73.489943473,"Owen County, Indiana",57947,44.9,21361,4.32962158001926,15.29899042195185,12.29767263672062,95.59009409671832,0.042132858948551,385.295,56.80322869489611
18121,Parke County,Indiana,78.241471306,"Parke County, Indiana",63393,42.5,16327,4.212906392750302,15.066701543290607,15.55248800368106,94.4386598885282,0.0428737673791878,444.725,37.420878070717855
18123,Perry County,Indiana,77.116980049,"Perry County, Indiana",58936,41.1,19186,4.282984440133955,16.163020414136238,12.108028702186564,93.0939226519337,0.0781820077139581,381.74,50.79111437103788
18125,Pike County,Indiana,75.389832011,"Pike County, Indiana",64182,43.9,12227,4.087319912206401,14.116416869989544,10.981793997838556,95.71440255172978,0.0899648319293367,334.351,35.89939913444255
18127,Porter County,Indiana,77.454100269,"Porter County, Indiana",82915,40.1,173355,5.238936372332732,29.910104877642752,9.308265886406003,80.94661244267543,0.0749906261717285,418.113,421.05603030759625
18129,Posey County,Indiana,79.009776455,"Posey County, Indiana",75594,43.0,25226,4.401848391395518,25.47827541971108,10.010855144132192,94.99722508522952,0.0317133116625703,409.385,61.037898310880955
18131,Pulaski County,Indiana,72.498612987,"Pulaski County, Indiana",56823,41.9,12498,4.09684052033139,14.0524379024839,12.75971645074554,92.64682349175868,0.0,433.678,28.73791153805358
18133,Putnam County,Indiana,76.442394007,"Putnam County, Indiana",70609,38.4,36942,4.567520403975125,19.43080267289268,8.914644377466365,91.34589356288237,0.1136917329868442,480.536,78.82031731233457
18135,Randolph County,Indiana,74.109315381,"Randolph County, Indiana",59674,42.8,24586,4.390687877285511,15.127874237447209,13.035521171283587,91.94663629707964,0.0447409094606686,452.379,54.02107524885107
18137,Ripley County,Indiana,75.657338341,"Ripley County, Indiana",70285,40.8,28990,4.462248215354998,18.99888539872327,9.6232250808379,94.8637461193515,0.0,446.432,65.93165364490001
18139,Rush County,Indiana,75.44981886,"Rush County, Indiana",62386,42.5,16716,4.223132362471588,15.658821508331902,11.709188333434817,94.9629097870304,0.0,408.137,41.08179361341902
18141,St. Joseph County,Indiana,75.483516209,"St. Joseph County, Indiana",61877,36.7,272388,5.435187970903825,31.957369905585487,14.416593712082816,70.61360999750356,0.0998575561331629,457.781,596.051387016936
18143,Scott County,Indiana,69.507565798,"Scott County, Indiana",49343,41.3,24403,4.387443219918934,11.523747866517567,15.765286583549637,93.95975904601892,0.2868499774617875,190.403,131.57880915741873
18145,Shelby County,Indiana,75.579420189,"Shelby County, Indiana",66449,40.5,44940,4.6526330680831105,19.623493496994943,12.94240504892279,91.25500667556742,0.0,411.136,111.59810865504356
18147,Spencer County,Indiana,76.529087301,"Spencer County, Indiana",66168,44.3,19935,4.2996162399984135,19.913817462560047,7.212028542303772,93.94030599448206,0.0,396.888,50.54574590312632
18149,Starke County,Indiana,72.424834046,"Starke County, Indiana",59916,41.7,23308,4.367505009418112,13.11465282925624,13.576301925900337,92.02848807276472,0.0729363308735198,309.144,75.77374945009446
18151,Steuben County,Indiana,78.121344941,"Steuben County, Indiana",68837,43.5,34507,4.53790720385597,24.42703067071115,9.306070365194143,92.58121540556988,0.055061291911786,308.79,112.6947116163088
18153,Sullivan County,Indiana,75.586404245,"Sullivan County, Indiana",54556,40.9,20791,4.317875378414559,13.839166444028852,12.165358563595312,90.8806695204656,0.0,447.196,46.58136477070457
18155,Switzerland County,Indiana,75.237696978,"Switzerland County, Indiana",66525,40.8,9896,3.995459686621064,10.824818599141125,16.607015032211883,94.38156831042843,0.1515763945028294,220.668,45.4846194282814
18157,Tippecanoe County,Indiana,78.342559865,"Tippecanoe County, Indiana",55728,28.4,186955,5.271737084592522,39.07026088633843,19.149609251426497,73.89371773956299,0.0968147415153379,498.896,381.7549148519932
18159,Tipton County,Indiana,76.014243257,"Tipton County, Indiana",71947,44.4,15328,4.185485491734469,24.795044634723993,12.06519578612602,94.29801670146138,0.1109081419624217,260.541,58.7968880137867
18161,Union County,Indiana,75.487560096,"Union County, Indiana",68514,44.5,7041,3.847634344318255,19.908693926161178,6.0369728480647025,94.44681153245278,0.0,161.191,42.57681880502013
18163,Vanderburgh County,Indiana,74.624056518,"Vanderburgh County, Indiana",58839,38.9,179900,5.255031163345551,27.05705170766465,14.258979880920847,81.96498054474708,0.0177876598110061,233.402,779.749102407006
18165,Vermillion County,Indiana,74.178918908,"Vermillion County, Indiana",59567,42.4,15488,4.189995339964319,17.85321100917431,14.865663798200094,95.72572314049587,0.1033057851239669,256.894,60.28945790870943
18167,Vigo County,Indiana,74.315698939,"Vigo County, Indiana",52789,36.4,106355,5.026757911929069,25.606528129158683,19.954423456727604,84.81970758309436,0.1137699214893517,403.631,263.8845876555567
18169,Wabash County,Indiana,74.333703894,"Wabash County, Indiana",66194,42.8,31032,4.4918097665920005,21.687248508394617,10.969913449649678,93.4390306780098,0.2191286414024233,412.539,74.44871878779946
18171,Warren County,Indiana,77.978218338,"Warren County, Indiana",72833,43.7,8454,3.927062243493,19.20277869665895,12.545018007202884,94.92547906316535,0.0236574402649633,364.685,23.236491766867296
18173,Warrick County,Indiana,77.065215026,"Warrick County, Indiana",91105,41.7,64065,4.8066208304825055,34.48790076594591,6.060172830092769,90.76094591430578,0.0234137204401779,384.63,173.68120011439566
18175,Washington County,Indiana,73.820903221,"Washington County, Indiana",60695,40.9,28133,4.449216046206292,14.134095315848556,13.109656892873929,95.83051931894929,0.0071090889702484,513.689,55.253275814743944
18177,Wayne County,Indiana,72.611440809,"Wayne County, Indiana",54854,40.9,66522,4.8229652979122815,19.017516133280655,16.045728603868138,87.07946243348064,0.022548931180662,401.755,164.69987927966048
18179,Wells County,Indiana,76.7018016,"Wells County, Indiana",68074,40.6,28167,4.4497405937792855,19.113544243827977,6.367245838341893,93.1125075442894,0.0248517769020484,368.087,78.46786221735623
18181,White County,Indiana,75.440287883,"White County, Indiana",65345,42.6,24630,4.391464411839103,18.285075329566855,8.69403907989117,88.21356069833536,0.1096224116930572,505.181,49.81184961429666
18183,Whitley County,Indiana,77.916383782,"Whitley County, Indiana",73636,41.6,34259,4.534774682014773,22.763406940063092,9.144717372003552,93.3068682681923,0.1722175194839312,335.622,104.42104510431378
19001,Adair County,Iowa,76.354774759,"Adair County, Iowa",63172,43.0,7479,3.873843533223436,19.01608325449385,10.076670317634171,94.21045594330792,0.0,569.271,13.004351178963974
19003,Adams County,Iowa,78.395132985,"Adams County, Iowa",64750,46.3,3680,3.5658478186735176,21.44478063540091,9.466962798445309,94.29347826086956,0.4347826086956521,423.433,8.542083399262694
19005,Allamakee County,Iowa,76.920161625,"Allamakee County, Iowa",64049,43.1,14046,4.147552664080268,18.449994860725667,11.621463983668708,89.05738288480705,0.2563007261853908,639.071,22.27921467254812
19007,Appanoose County,Iowa,76.122489139,"Appanoose County, Iowa",50684,45.0,12279,4.089162999364932,18.78440366972477,17.346854645890016,93.7698509650623,0.1303037706653636,497.299,24.285188588756466
19009,Audubon County,Iowa,79.021020384,"Audubon County, Iowa",54973,48.2,5651,3.752125307297898,21.68228909718796,11.841627315655648,94.83277296053797,0.0707839320474252,442.96,12.436788874841971
19011,Benton County,Iowa,79.744603472,"Benton County, Iowa",79444,43.0,25652,4.4091212312452015,23.322326076006046,8.297914597815293,95.10759394978948,0.0740682987681272,716.102,36.31326263576977
19013,Black Hawk County,Iowa,77.096225581,"Black Hawk County, Iowa",62329,35.5,131041,5.117407198616776,29.973116659232556,15.698955410781936,79.41407651040514,0.1053105516594043,565.773,232.4819317995026
19015,Boone County,Iowa,77.842351166,"Boone County, Iowa",75759,42.0,26700,4.426511261364575,26.385751063941576,7.474207107374857,93.67041198501872,0.0599250936329588,570.461,46.977795151640514
19017,Bremer County,Iowa,79.98265543,"Bremer County, Iowa",84727,38.9,25012,4.3981484200086305,34.009568218978984,6.564709891795177,93.45913961298577,0.1159443467135774,435.479,58.08776083347303
19019,Buchanan County,Iowa,79.38185922,"Buchanan County, Iowa",73493,39.5,20631,4.314520279061685,21.111994794302653,8.629292632814794,95.32257282729871,0.0920944210169163,571.084,36.56730008194942
19021,Buena Vista County,Iowa,79.958498391,"Buena Vista County, Iowa",62662,35.6,20687,4.315697514449576,21.631558789735735,7.075999593041001,55.48412046212597,0.0725093053608546,574.899,35.56972616059517
19023,Butler County,Iowa,78.293849114,"Butler County, Iowa",65743,43.6,14376,4.157638064100917,19.362141943104636,11.825138160691512,95.33945464663329,0.0834724540901502,580.138,24.216651900065155
19025,Calhoun County,Iowa,78.053542392,"Calhoun County, Iowa",65614,42.4,9893,3.9953280090774097,21.40435151172648,9.03954802259887,92.73223491357524,0.1111897301122005,569.846,16.77997213282185
19027,Carroll County,Iowa,78.591743519,"Carroll County, Iowa",68041,42.4,20728,4.316557399977769,22.125212947189095,7.79890903729913,93.212080277885,0.0434195291393284,569.453,35.6535131081933
19029,Cass County,Iowa,75.783627107,"Cass County, Iowa",60815,44.8,13116,4.1178014079973275,20.852878464818765,15.344532586716442,94.15218054284844,0.2287282708142726,564.258,22.96821666684389
19031,Cedar County,Iowa,80.213700627,"Cedar County, Iowa",76959,43.3,18479,4.266678465464569,20.89382940108893,7.832523199292973,94.55057091833974,0.1082309648790519,579.462,31.68283683830864
19033,Cerro Gordo County,Iowa,76.410605481,"Cerro Gordo County, Iowa",63149,44.3,42979,4.6332563064664,23.962325430334523,9.328553112683412,89.23195048744735,0.18148398054864,568.302,74.55894929104595
19035,Cherokee County,Iowa,77.883564737,"Cherokee County, Iowa",63638,44.8,11601,4.064495426792728,21.717049576783552,13.343965975544922,90.56977846737352,0.0,576.907,19.70681582993446
19037,Chickasaw County,Iowa,78.478530971,"Chickasaw County, Iowa",72734,44.0,11957,4.077622229244519,18.619094008767657,6.309148264984227,94.89838588274652,0.2759889604415823,504.324,23.126006297538883
19039,Clarke County,Iowa,74.753759669,"Clarke County, Iowa",63120,39.3,9737,3.988425170006303,15.24805832937074,16.915161696766067,78.27873061517921,0.1848618671048577,431.111,22.20773768240662
19041,Clay County,Iowa,78.149677293,"Clay County, Iowa",61756,41.5,16423,4.215452492883251,26.02167732764747,11.453224905332425,92.21823053035378,0.1704926018388844,567.238,28.56296651493729
19043,Clayton County,Iowa,79.397071812,"Clayton County, Iowa",60441,46.9,17123,4.233579856679016,17.16769580760481,13.023090164420964,95.34544180342228,0.0642410792501314,778.464,21.63876556912073
19045,Clinton County,Iowa,77.050769458,"Clinton County, Iowa",61080,42.5,46488,4.667340862430716,21.60946453878859,12.408566721581549,89.92428153501979,0.1032524522457408,694.959,66.19383301748736
19047,Crawford County,Iowa,78.815693348,"Crawford County, Iowa",61188,37.3,16450,4.216165902285993,16.115702479338843,16.984732824427482,63.173252279635264,0.0121580547112462,714.198,22.734591807874008
19049,Dallas County,Iowa,82.054584073,"Dallas County, Iowa",99533,35.6,100367,5.0015909431503225,51.530410442084765,5.6673712894597115,82.62277441788636,0.0707403827951418,588.23,201.37871240841167
19051,Davis County,Iowa,78.387542693,"Davis County, Iowa",77176,36.3,9093,3.9587071910872846,18.954018954018952,9.407432206226982,95.45804464973055,0.0,502.188,18.379570997315746
19053,Decatur County,Iowa,77.659501488,"Decatur County, Iowa",56068,36.6,7684,3.885587356189656,24.868725057760972,14.486316091130536,91.29359708485164,0.2602811035918792,531.883,14.392262960087086
19055,Delaware County,Iowa,79.074470517,"Delaware County, Iowa",75896,43.5,17523,4.243608460959357,18.526822786912472,6.642832429938876,95.44027849112597,0.0856017805170347,577.685,30.59452815981028
19057,Des Moines County,Iowa,76.352809234,"Des Moines County, Iowa",58084,42.1,38824,4.589100278307229,23.34266352386565,14.642951251646904,85.11487739542551,0.0231815371934885,416.129,91.5028753103004
19059,Dickinson County,Iowa,80.665408021,"Dickinson County, Iowa",72446,47.9,17692,4.247776930697566,32.70822261028016,6.223139075124635,93.65249830431831,0.0452181777074383,380.532,47.50454626680542
19061,Dubuque County,Iowa,79.325157561,"Dubuque County, Iowa",73495,38.7,98812,4.994809689702189,32.030354233299136,9.951810517695725,89.5397320163543,0.1092984657733878,608.299,163.3752480276969
19063,Emmet County,Iowa,76.971541369,"Emmet County, Iowa",64461,44.8,9349,3.970765159780768,15.199161425576522,12.696941612604263,83.1104931008664,0.2460156166434913,395.89,23.003864709894163
19065,Fayette County,Iowa,77.291876985,"Fayette County, Iowa",56043,43.4,19519,4.2904575640680385,17.167855304757005,11.829552681789272,91.53132844920334,0.5276909677749885,730.817,26.062612117671044
19067,Floyd County,Iowa,78.258024378,"Floyd County, Iowa",62356,44.0,15601,4.193152436852078,18.20689655172414,10.868576625738973,89.44298442407538,0.0897378373181206,500.571,29.76800493836039
19069,Franklin County,Iowa,75.835783702,"Franklin County, Iowa",62214,42.8,10015,4.000650953629595,18.537708693149103,13.748602784269892,83.53469795307039,0.019970044932601,581.972,16.956142219900613
19071,Fremont County,Iowa,75.670850043,"Fremont County, Iowa",69375,46.2,6639,3.82210266864692,19.16420430561418,7.536991368680641,93.01099563187228,0.1355625847266154,511.168,12.759014648804309
19073,Greene County,Iowa,77.828111466,"Greene County, Iowa",56884,44.6,8801,3.944532020991981,19.700868446445803,11.534464842396952,92.92125894784684,0.238609248948983,569.558,15.201261328960353
