fips,county_name,state_abbr,state_name,pop_2025,land_sqmi,pop_density
46091,Marshall County,SD,South Dakota,4426,838.085,5.281087240554359
46093,Meade County,SD,South Dakota,30711,3470.934,8.848050697593212
46095,Mellette County,SD,South Dakota,2137,1307.311,1.6346531162057079
46097,Miner County,SD,South Dakota,2281,570.17,4.00056123612256
46099,Minnehaha County,SD,South Dakota,212691,806.86,263.60335126292046
46101,Moody County,SD,South Dakota,6632,519.379,12.769095400468636
46102,Oglala Lakota County,SD,South Dakota,13338,2093.601,6.370841435402447
46103,Pennington County,SD,South Dakota,116792,2776.765,42.06045524198123
46105,Perkins County,SD,South Dakota,2853,2870.46,0.9939173512259359
46107,Potter County,SD,South Dakota,2377,861.138,2.760300904152412
46109,Roberts County,SD,South Dakota,10255,1101.055,9.313794497095966
46111,Sanborn County,SD,South Dakota,2388,569.242,4.195052367885715
46115,Spink County,SD,South Dakota,6155,1503.499,4.093783900089059
46117,Stanley County,SD,South Dakota,3018,1444.436,2.0893968303199313
46119,Sully County,SD,South Dakota,1479,1006.727,1.4691172482708819
46121,Todd County,SD,South Dakota,8863,1388.593,6.382719774620785
46123,Tripp County,SD,South Dakota,5708,1612.289,3.540308220176408
46125,Turner County,SD,South Dakota,9314,617.064,15.094058314858751
46127,Union County,SD,South Dakota,17402,460.757,37.76828132833576
46129,Walworth County,SD,South Dakota,5217,707.455,7.374320628167162
46135,Yankton County,SD,South Dakota,23635,521.189,45.34823259892285
46137,Ziebach County,SD,South Dakota,2389,1961.248,1.2181019432524596
47001,Anderson County,TN,Tennessee,82066,337.206,243.37052128372565
47003,Bedford County,TN,Tennessee,55273,473.639,116.6985826758354
47005,Benton County,TN,Tennessee,16183,394.306,41.04172901249284
47007,Bledsoe County,TN,Tennessee,15920,406.555,39.158293465828734
47009,Blount County,TN,Tennessee,143820,558.844,257.35267802821534
47011,Bradley County,TN,Tennessee,115465,328.762,351.21151471277096
47013,Campbell County,TN,Tennessee,40290,480.19,83.90428788604511
47015,Cannon County,TN,Tennessee,15296,265.635,57.5827733544149
47017,Carroll County,TN,Tennessee,29200,597.658,48.85737328037105
47019,Carter County,TN,Tennessee,57361,341.288,168.07212676683622
47021,Cheatham County,TN,Tennessee,42778,302.498,141.41581101362655
47023,Chester County,TN,Tennessee,17994,285.736,62.97421395973906
47025,Claiborne County,TN,Tennessee,33229,434.643,76.45124849589203
47027,Clay County,TN,Tennessee,7821,236.529,33.065712872417336
47029,Cocke County,TN,Tennessee,37889,436.138,86.87387936845678
47031,Coffee County,TN,Tennessee,62419,428.964,145.51104521591554
47033,Crockett County,TN,Tennessee,14006,265.528,52.74773281913772
47035,Cumberland County,TN,Tennessee,66300,681.309,97.31267310427428
47037,Davidson County,TN,Tennessee,745904,503.521,1481.376149157632
47039,Decatur County,TN,Tennessee,11820,333.879,35.40204684930768
47041,DeKalb County,TN,Tennessee,21873,304.432,71.84855731329164
47043,Dickson County,TN,Tennessee,58662,489.899,119.7430490774629
47045,Dyer County,TN,Tennessee,36320,512.351,70.88890233453237
47047,Fayette County,TN,Tennessee,45071,704.124,64.01003232385204
47049,Fentress County,TN,Tennessee,20322,498.607,40.75755053579272
47051,Franklin County,TN,Tennessee,45579,554.5,82.19837691614067
47053,Gibson County,TN,Tennessee,51779,602.745,85.90531651029872
47055,Giles County,TN,Tennessee,31433,610.931,51.450982189478026
47057,Grainger County,TN,Tennessee,25739,280.587,91.73268896990952
47059,Greene County,TN,Tennessee,73831,622.169,118.66711456212059
47061,Grundy County,TN,Tennessee,14116,360.444,39.162810311726645
47063,Hamblen County,TN,Tennessee,68843,161.188,427.09755068615533
47065,Hamilton County,TN,Tennessee,390833,542.165,720.8746414836812
47067,Hancock County,TN,Tennessee,7075,222.324,31.822925100304058
47069,Hardeman County,TN,Tennessee,25274,667.768,37.84847432042266
47071,Hardin County,TN,Tennessee,27983,577.487,48.456502051128425
47073,Hawkins County,TN,Tennessee,59559,487.056,122.28367990539076
47075,Haywood County,TN,Tennessee,17042,533.107,31.967316129782578
47077,Henderson County,TN,Tennessee,28518,520.009,54.84135851494878
47079,Henry County,TN,Tennessee,32896,561.902,58.54401657228484
47081,Hickman County,TN,Tennessee,26219,612.483,42.8077187448468
47083,Houston County,TN,Tennessee,8479,200.294,42.33277082688448
47085,Humphreys County,TN,Tennessee,19646,530.763,37.01463741820737
47087,Jackson County,TN,Tennessee,12466,308.81,40.36786373498268
47089,Jefferson County,TN,Tennessee,60024,275.155,218.1461358143592
47091,Johnson County,TN,Tennessee,18718,298.44,62.71947460125988
47093,Knox County,TN,Tennessee,511453,508.325,1006.1535435007131
47095,Lake County,TN,Tennessee,6249,165.785,37.693398075821094
47097,Lauderdale County,TN,Tennessee,24617,471.895,52.166265800654806
47099,Lawrence County,TN,Tennessee,46914,617.13,76.01963929804093
47101,Lewis County,TN,Tennessee,13487,282.092,47.81064333621656
47103,Lincoln County,TN,Tennessee,36853,570.342,64.61561659495531
47105,Loudon County,TN,Tennessee,63764,229.272,278.11507728811193
47107,McMinn County,TN,Tennessee,57404,430.117,133.4613605135347
47109,McNairy County,TN,Tennessee,26236,562.845,46.61318835558635
47111,Macon County,TN,Tennessee,27663,307.144,90.0652462688511
47113,Madison County,TN,Tennessee,100790,557.174,180.89501663753154
47115,Marion County,TN,Tennessee,29804,498.254,59.81688054686967
47117,Marshall County,TN,Tennessee,38071,375.462,101.3977446452637
47119,Maury County,TN,Tennessee,118131,613.083,192.68353550824278
47121,Meigs County,TN,Tennessee,14186,195.135,72.69838829528275
47123,Monroe County,TN,Tennessee,49730,635.774,78.21961892118898
47125,Montgomery County,TN,Tennessee,249935,539.169,463.55595369911845
47127,Moore County,TN,Tennessee,6920,129.223,53.55083847302724
47129,Morgan County,TN,Tennessee,22160,522.18,42.437473668083804
47131,Obion County,TN,Tennessee,30067,544.851,55.183894312389995
47133,Overton County,TN,Tennessee,23787,433.488,54.87349130771786
47135,Perry County,TN,Tennessee,9126,414.765,22.002820874471087
47137,Pickett County,TN,Tennessee,5219,162.97,32.02429895072713
47139,Polk County,TN,Tennessee,18592,434.605,42.77907525224054
47141,Putnam County,TN,Tennessee,86612,401.106,215.93294540595255
47143,Rhea County,TN,Tennessee,34844,315.494,110.44267085903375
47145,Roane County,TN,Tennessee,57395,360.768,159.0911610785879
47147,Robertson County,TN,Tennessee,80175,476.336,168.316062611266
47149,Rutherford County,TN,Tennessee,386352,619.548,623.603013810068
47151,Scott County,TN,Tennessee,22671,532.301,42.59056436114153
47153,Sequatchie County,TN,Tennessee,17861,265.851,67.18424982414962
47155,Sevier County,TN,Tennessee,101342,592.518,171.0361541759069
47157,Shelby County,TN,Tennessee,910226,752.775,1209.160771810966
47159,Smith County,TN,Tennessee,20981,314.278,66.75936591170874
47161,Stewart County,TN,Tennessee,14439,459.776,31.4044230233853
47163,Sullivan County,TN,Tennessee,163759,413.545,395.98834467833
47165,Sumner County,TN,Tennessee,215538,529.453,407.0956251074222
47167,Tipton County,TN,Tennessee,62287,455.611,136.71092225604738
47169,Trousdale County,TN,Tennessee,12623,114.342,110.39687953682811
47171,Unicoi County,TN,Tennessee,17856,186.064,95.96697910396423
47173,Union County,TN,Tennessee,21450,223.583,95.93752655613352
47175,Van Buren County,TN,Tennessee,6874,273.415,25.141268767258563
47177,Warren County,TN,Tennessee,43717,432.673,101.0393530449092
47179,Washington County,TN,Tennessee,141199,326.548,432.3989122579223
47181,Wayne County,TN,Tennessee,16416,734.109,22.361801857762266
47183,Weakley County,TN,Tennessee,33261,580.353,57.31167065561822
47185,White County,TN,Tennessee,29612,376.678,78.61356383967208
47187,Williamson County,TN,Tennessee,272061,582.911,466.72819692886225
47189,Wilson County,TN,Tennessee,175033,571.088,306.49041828930046
48001,Anderson County,TX,Texas,59805,1062.617,56.280861307507784
48003,Andrews County,TX,Texas,18914,1500.686,12.603569300973023
48005,Angelina County,TX,Texas,88154,797.867,110.4870861935636
48007,Aransas County,TX,Texas,26146,252.271,103.64251142620436
48009,Archer County,TX,Texas,9129,903.289,10.106400055796096
48011,Armstrong County,TX,Texas,1843,909.124,2.0272262089659936
48013,Atascosa County,TX,Texas,53590,1219.542,43.94272603977559
48015,Austin County,TX,Texas,33625,646.514,52.00970125936948
48017,Bailey County,TX,Texas,6963,826.972,8.419873949783064
48019,Bandera County,TX,Texas,22876,790.994,28.920573354538718
48021,Bastrop County,TX,Texas,118908,888.226,133.87133454773897
48023,Baylor County,TX,Texas,3472,867.481,4.002393135987993
48025,Bee County,TX,Texas,32515,880.239,36.93883138556687
48027,Bell County,TX,Texas,402248,1053.836,381.69886016420014
48029,Bexar County,TX,Texas,2160088,1240.419,1741.4180208461817
48031,Blanco County,TX,Texas,13581,709.252,19.148342197131626
48033,Borden County,TX,Texas,567,897.443,0.6317949997938588
48035,Bosque County,TX,Texas,18918,982.976,19.245637736831824
48037,Bowie County,TX,Texas,92696,884.94,104.74834452053246
48039,Brazoria County,TX,Texas,419080,1363.318,307.39710030968564
48041,Brazos County,TX,Texas,249088,586.15,424.9560692655464
48043,Brewster County,TX,Texas,9458,6183.763,1.529489406369552
48045,Briscoe County,TX,Texas,1474,900.001,1.6377759580267133
48047,Brooks County,TX,Texas,6579,943.355,6.974044765756263
48049,Brown County,TX,Texas,38711,944.452,40.987789744740866
48051,Burleson County,TX,Texas,20549,659.082,31.178214546900083
48053,Burnet County,TX,Texas,57015,994.845,57.31043529394026
48055,Caldwell County,TX,Texas,55150,544.543,101.27758505756202
48057,Calhoun County,TX,Texas,19599,506.936,38.66168510423407
48059,Callahan County,TX,Texas,14491,899.372,16.112353953647656
48061,Cameron County,TX,Texas,433946,891.721,486.6387580868904
48063,Camp County,TX,Texas,13380,195.848,68.3182876516482
48065,Carson County,TX,Texas,5805,920.235,6.308171282335491
48067,Cass County,TX,Texas,28651,936.947,30.579104260966737
48069,Castro County,TX,Texas,7295,894.444,8.155904673741453
48071,Chambers County,TX,Texas,57594,597.232,96.4348862753503
48073,Cherokee County,TX,Texas,53337,1052.954,50.65463448545711
48075,Childress County,TX,Texas,6643,696.511,9.537537813473154
48077,Clay County,TX,Texas,10764,1088.76,9.8864763584261
48079,Cochran County,TX,Texas,2546,775.082,3.284813735836982
48081,Coke County,TX,Texas,3412,911.647,3.7426767158779657
48083,Coleman County,TX,Texas,7915,1262.974,6.266954030724307
48085,Collin County,TX,Texas,1297179,841.513,1541.484207611766
48087,Collingsworth County,TX,Texas,2487,918.441,2.7078494971369964
48089,Colorado County,TX,Texas,21439,960.291,22.32552424213077
48091,Comal County,TX,Texas,209166,559.537,373.8197831421336
48093,Comanche County,TX,Texas,14432,937.753,15.389980090706187
48095,Concho County,TX,Texas,3607,983.755,3.666563321152116
48097,Cooke County,TX,Texas,44461,874.826,50.82267788108721
48099,Coryell County,TX,Texas,85592,1052.247,81.34211834293659
48101,Cottle County,TX,Texas,1224,900.564,1.3591482670859596
48103,Crane County,TX,Texas,4554,785.069,5.800764009278166
48105,Crockett County,TX,Texas,2769,2807.324,0.986348565395373
48107,Crosby County,TX,Texas,4852,900.199,5.389919340057032
48109,Culberson County,TX,Texas,2267,3812.156,0.5946766081975658
48111,Dallam County,TX,Texas,7508,1503.353,4.994169699332093
48113,Dallas County,TX,Texas,2661397,873.188,3047.908354214671
48115,Dawson County,TX,Texas,11776,900.309,13.07995366035439
48117,Deaf Smith County,TX,Texas,18626,1496.822,12.443697380182815
48119,Delta County,TX,Texas,5549,256.832,21.60556316969848
48121,Denton County,TX,Texas,1069346,878.762,1216.8778349541742
48123,DeWitt County,TX,Texas,20309,908.976,22.34272412032881
48125,Dickens County,TX,Texas,1692,901.724,1.8764056407503846
48127,Dimmit County,TX,Texas,8024,1328.885,6.038144760457075
48129,Donley County,TX,Texas,3213,927.037,3.465881081337638
48131,Duval County,TX,Texas,9402,1793.477,5.242330958244795
48133,Eastland County,TX,Texas,18143,926.508,19.582129889866035
48135,Ector County,TX,Texas,173801,897.884,193.56732050019824
48137,Edwards County,TX,Texas,1370,2117.872,0.646875731866704
48139,Ellis County,TX,Texas,240867,935.801,257.3912616036956
48141,El Paso County,TX,Texas,877858,1013.525,866.1434103746824
48143,Erath County,TX,Texas,43911,1083.179,40.539006018395845
48145,Falls County,TX,Texas,17869,765.495,23.34306559807706
48147,Fannin County,TX,Texas,39265,877.939,44.72406397255391
48149,Fayette County,TX,Texas,25459,949.934,26.800809319384296
48151,Fisher County,TX,Texas,3692,898.951,4.10700916957654
48153,Floyd County,TX,Texas,4881,992.143,4.919653719272323
48155,Foard County,TX,Texas,1044,704.395,1.48212295657976
48157,Fort Bend County,TX,Texas,975191,862.089,1131.1952710219014
48159,Franklin County,TX,Texas,10994,284.403,38.6564136102643
48161,Freestone County,TX,Texas,20811,877.731,23.709997710004547
48163,Frio County,TX,Texas,18823,1133.501,16.606072689834416
48165,Gaines County,TX,Texas,23956,1502.363,15.945547114778519
48167,Galveston County,TX,Texas,372207,379.413,981.0075036964996
48169,Garza County,TX,Texas,4510,893.416,5.048040330596272
48171,Gillespie County,TX,Texas,28527,1058.205,26.957914581768186
48173,Glasscock County,TX,Texas,1128,900.218,1.253029821665419
48175,Goliad County,TX,Texas,7208,852.011,8.459984671559406
48177,Gonzales County,TX,Texas,20159,1066.686,18.898719960700713
48179,Gray County,TX,Texas,20919,925.974,22.591347057260787
48181,Grayson County,TX,Texas,153613,932.832,164.67381050392783
48183,Gregg County,TX,Texas,126095,273.38,461.24442168410275
48185,Grimes County,TX,Texas,34252,787.47,43.496260174990795
48187,Guadalupe County,TX,Texas,201111,711.252,282.7563226535743
48189,Hale County,TX,Texas,31819,1004.68,31.670780746108214
48191,Hall County,TX,Texas,2737,883.492,3.097934106930227
48193,Hamilton County,TX,Texas,8680,835.915,10.383830891896904
48195,Hansford County,TX,Texas,4944,919.81,5.375023102597276
48197,Hardeman County,TX,Texas,3292,695.114,4.735913821330026
48199,Hardin County,TX,Texas,58723,890.578,65.93807617075652
48201,Harris County,TX,Texas,5045026,1707.103,2955.3143542012403
48203,Harrison County,TX,Texas,71956,900.064,79.94542610303267
48205,Hartley County,TX,Texas,4904,1461.955,3.35441241351478
48207,Haskell County,TX,Texas,5499,903.133,6.088804196059717
48209,Hays County,TX,Texas,304390,676.863,449.70695694697446
48211,Hemphill County,TX,Texas,3083,906.286,3.4017959010731715
48213,Henderson County,TX,Texas,88595,873.788,101.39187079703544
48215,Hidalgo County,TX,Texas,921549,1571.217,586.5192395448878
48217,Hill County,TX,Texas,39503,958.859,41.197923782328786
48219,Hockley County,TX,Texas,21600,908.392,23.778280742234628
48221,Hood County,TX,Texas,70501,420.742,167.56349496841293
48223,Hopkins County,TX,Texas,39063,767.431,50.900993053447145
48225,Houston County,TX,Texas,22316,1230.997,18.128395113879236
48227,Howard County,TX,Texas,30504,900.79,33.86360861021992
48229,Hudspeth County,TX,Texas,3433,4570.517,0.75111852772892
48231,Hunt County,TX,Texas,123336,840.424,146.75449534996622
48233,Hutchinson County,TX,Texas,19633,887.437,22.123260580751083
48235,Irion County,TX,Texas,1463,1051.544,1.3912874782224993
48237,Jack County,TX,Texas,9563,910.972,10.497578410752471
48239,Jackson County,TX,Texas,15393,829.443,18.558237274894115
48241,Jasper County,TX,Texas,33075,938.655,35.23658852293974
48243,Jeff Davis County,TX,Texas,1711,2264.556,0.7555564976092444
48245,Jefferson County,TX,Texas,254321,876.736,290.0770585444193
48247,Jim Hogg County,TX,Texas,4555,1136.173,4.009072562013003
48249,Jim Wells County,TX,Texas,38804,865.176,44.85098985639916
48251,Johnson County,TX,Texas,218048,725.062,300.730144456612
48253,Jones County,TX,Texas,20861,928.606,22.464855923825606
48255,Karnes County,TX,Texas,15018,747.752,20.084199039253658
48257,Kaufman County,TX,Texas,209235,780.714,268.0046726458088
48259,Kendall County,TX,Texas,53289,662.454,80.44181180881993
48261,Kenedy County,TX,Texas,319,1458.562,0.2187085636400784
48263,Kent County,TX,Texas,674,902.507,0.7468086120107656
48265,Kerr County,TX,Texas,54037,1103.333,48.976147726932844
48267,Kimble County,TX,Texas,4438,1250.98,3.5476186669650995
48269,King County,TX,Texas,192,910.873,0.21078679464645456
48271,Kinney County,TX,Texas,3128,1360.533,2.299098956070893
48273,Kleberg County,TX,Texas,30315,881.306,34.39781415308644
48275,Knox County,TX,Texas,3192,850.621,3.752552546903968
48277,Lamar County,TX,Texas,51503,907.335,56.762937614001444
48279,Lamb County,TX,Texas,12579,1016.181,12.37870025123477
48281,Lampasas County,TX,Texas,23657,712.528,33.201502256753415
48283,La Salle County,TX,Texas,6517,1486.704,4.383522207514072
48285,Lavaca County,TX,Texas,20651,969.709,21.29607954551314
48287,Lee County,TX,Texas,18729,629.058,29.77308928588461
48289,Leon County,TX,Texas,16894,1073.156,15.742352463201996
48291,Liberty County,TX,Texas,121364,1158.482,104.76123064493018
48293,Limestone County,TX,Texas,22849,905.43,25.23552345294501
48295,Lipscomb County,TX,Texas,2955,932.214,3.1698730119908087
48297,Live Oak County,TX,Texas,11929,1039.695,11.473557148971574
48299,Llano County,TX,Texas,23353,934.069,25.001364995519605
48301,Loving County,TX,Texas,52,668.818,0.0777491036425455
48303,Lubbock County,TX,Texas,328906,895.644,367.22849703676906
48305,Lynn County,TX,Texas,6017,891.867,6.746521622618619
48307,McCulloch County,TX,Texas,7472,1065.601,7.012005431676584
48309,McLennan County,TX,Texas,272020,1036.706,262.38875824004106
48311,McMullen County,TX,Texas,544,1139.799,0.4772771339508106
48313,Madison County,TX,Texas,14226,466.116,30.52029966789383
48315,Marion County,TX,Texas,9896,380.902,25.980435912649448
48317,Martin County,TX,Texas,5284,914.956,5.775141099681296
48319,Mason County,TX,Texas,3990,928.836,4.295699133108536
48321,Matagorda County,TX,Texas,36463,1093.131,33.35647786038452
48323,Maverick County,TX,Texas,58823,1279.481,45.97410981483898
48325,Medina County,TX,Texas,56881,1325.366,42.917201738991345
48327,Menard County,TX,Texas,1956,902.027,2.168449503174517
48329,Midland County,TX,Texas,187855,900.358,208.6447835194445
48331,Milam County,TX,Texas,26258,1016.356,25.835435615079756
48333,Mills County,TX,Texas,4580,748.225,6.121153396371412
48335,Mitchell County,TX,Texas,8947,911.093,9.820073252675632
48337,Montague County,TX,Texas,21966,930.906,23.596367409813666
48339,Montgomery County,TX,Texas,781194,1042.178,749.5782870104722
48341,Moore County,TX,Texas,21891,899.698,24.33149790262955
48343,Morris County,TX,Texas,12133,251.989,48.148927135708306
48345,Motley County,TX,Texas,1043,989.566,1.0539974089651423
48347,Nacogdoches County,TX,Texas,66035,946.324,69.78054028007321
48349,Navarro County,TX,Texas,57181,1009.702,56.631560599067846
48351,Newton County,TX,Texas,11954,933.677,12.803142842760398
48353,Nolan County,TX,Texas,14117,911.994,15.479268503959455
48355,Nueces County,TX,Texas,352992,839.374,420.5419753292334
48357,Ochiltree County,TX,Texas,9284,917.685,10.11676119801457
48359,Oldham County,TX,Texas,1783,1500.523,1.1882523626762136
48361,Orange County,TX,Texas,86266,333.799,258.43696356190407
48363,Palo Pinto County,TX,Texas,30791,952.549,32.32484628087374
48365,Panola County,TX,Texas,23018,811.355,28.36982578526046
48367,Parker County,TX,Texas,184767,903.74,204.44707548631243
48369,Parmer County,TX,Texas,9678,880.822,10.987463982507249
48371,Pecos County,TX,Texas,14560,4763.835,3.056361104026483
48373,Polk County,TX,Texas,53434,1057.053,50.54997242333165
48375,Potter County,TX,Texas,114453,908.401,125.99391678344696
48377,Presidio County,TX,Texas,5433,3855.252,1.409246399457156
48379,Rains County,TX,Texas,13542,229.492,59.00859289212696
48381,Randall County,TX,Texas,152351,912.711,166.92140228396502
48383,Reagan County,TX,Texas,3166,1175.314,2.6937482238788952
48385,Real County,TX,Texas,2745,699.16,3.9261399393557985
48387,Red River County,TX,Texas,11816,1043.896,11.319135239525776
48389,Reeves County,TX,Texas,12138,2635.354,4.605832840673398
48391,Refugio County,TX,Texas,6657,770.484,8.640023673431246
48393,Roberts County,TX,Texas,867,924.058,0.9382527936558095
48395,Robertson County,TX,Texas,17839,855.155,20.86054574901626
48397,Rockwall County,TX,Texas,140738,127.229,1106.1786227982614
48399,Runnels County,TX,Texas,9693,1051.07,9.222030882814655
48401,Rusk County,TX,Texas,54854,924.199,59.3530181270484
48403,Sabine County,TX,Texas,10012,491.71,20.361595249232273
48405,San Augustine County,TX,Texas,7722,530.659,14.551717769791901
48407,San Jacinto County,TX,Texas,29488,569.244,51.802039195845715
48409,San Patricio County,TX,Texas,72053,693.32,103.92459470374429
48411,San Saba County,TX,Texas,5787,1135.313,5.0972727344793896
48413,Schleicher County,TX,Texas,2245,1310.642,1.7129010057666394
48415,Scurry County,TX,Texas,16162,905.445,17.849786569035114
48417,Shackelford County,TX,Texas,3197,914.286,3.4967176572757324
48419,Shelby County,TX,Texas,24286,795.589,30.525811694229052
48421,Sherman County,TX,Texas,2781,922.86,3.013458162668227
48423,Smith County,TX,Texas,252549,921.495,274.0644279133365
48425,Somervell County,TX,Texas,10261,186.207,55.10533975629273
48427,Starr County,TX,Texas,66319,1223.179,54.218556728001374
48429,Stephens County,TX,Texas,9380,896.721,10.46033270102964
48431,Sterling County,TX,Texas,1349,923.449,1.4608278313149943
48433,Stonewall County,TX,Texas,1186,916.313,1.2943175530632
48435,Sutton County,TX,Texas,3203,1453.935,2.2029870661343183
48437,Swisher County,TX,Texas,6703,890.16,7.530106947065696
48439,Tarrant County,TX,Texas,2248466,865.4,2598.181187889993
48441,Taylor County,TX,Texas,150077,915.536,163.92255465650723
48443,Terrell County,TX,Texas,702,2357.958,0.29771522647986093
48445,Terry County,TX,Texas,11720,888.852,13.18554720020881
48447,Throckmorton County,TX,Texas,1554,912.552,1.702916655708387
48449,Titus County,TX,Texas,31563,406.302,77.6835949613834
48451,Tom Green County,TX,Texas,120602,1522.32,79.22250249619003
48453,Travis County,TX,Texas,1389670,994.329,1397.5957655866418
48455,Trinity County,TX,Texas,14384,693.857,20.730496341465173
48457,Tyler County,TX,Texas,20443,924.39,22.11512456863445
48459,Upshur County,TX,Texas,44410,582.98,76.17757041407938
48461,Upton County,TX,Texas,3131,1241.323,2.522308859176862
48463,Uvalde County,TX,Texas,24963,1551.922,16.085215622950123
48465,Val Verde County,TX,Texas,47835,3144.75,15.211066062485095
48467,Van Zandt County,TX,Texas,66130,842.573,78.48578105398583
48469,Victoria County,TX,Texas,92656,882.087,105.04179292972235
48471,Walker County,TX,Texas,83842,784.228,106.91023528871706
48473,Waller County,TX,Texas,69858,513.344,136.08418526368283
48475,Ward County,TX,Texas,11125,835.603,13.313738701273213
48477,Washington County,TX,Texas,38288,604.196,63.37016464855775
48479,Webb County,TX,Texas,281224,3361.498,83.66032048806811
48481,Wharton County,TX,Texas,42060,1086.144,38.72414707442107
48483,Wheeler County,TX,Texas,4773,914.533,5.219057158134261
48485,Wichita County,TX,Texas,129555,627.593,206.4315567573252
48487,Wilbarger County,TX,Texas,12481,970.946,12.85447388423249
48489,Willacy County,TX,Texas,19971,590.613,33.814020348349935
48491,Williamson County,TX,Texas,752827,1115.869,674.6553582902653
48493,Wilson County,TX,Texas,56139,803.735,69.84764878971302
48495,Winkler County,TX,Texas,7540,841.269,8.962650472084434
48497,Wise County,TX,Texas,83778,904.454,92.62825970143314
48499,Wood County,TX,Texas,49688,645.245,77.0064084185077
48501,Yoakum County,TX,Texas,7438,799.715,9.300813414779014
48503,Young County,TX,Texas,18154,914.498,19.851328269717374
48505,Zapata County,TX,Texas,13753,998.415,13.774833110480111
48507,Zavala County,TX,Texas,9037,1297.407,6.965431819005139
49001,Beaver County,UT,Utah,7301,2582.912,2.8266545666286738
49003,Box Elder County,UT,Utah,65320,5781.304,11.298489060599477
49005,Cache County,UT,Utah,145000,1164.687,124.49696785488291
49007,Carbon County,UT,Utah,20680,1479.343,13.97917859482216
49009,Daggett County,UT,Utah,934,696.514,1.3409637135793393
49011,Davis County,UT,Utah,381227,324.76,1173.8730139179702
49013,Duchesne County,UT,Utah,20856,3235.523,6.445943978763248
49015,Emery County,UT,Utah,10177,4462.635,2.280491234438846
49017,Garfield County,UT,Utah,5256,5179.556,1.0147587939970144
49019,Grand County,UT,Utah,9790,3672.858,2.6654991834696578
49021,Iron County,UT,Utah,67141,3296.167,20.369416962186687
49023,Juab County,UT,Utah,13567,3391.812,3.999926882739963
49025,Kane County,UT,Utah,8597,3994.14,2.15240327079171
49027,Millard County,UT,Utah,14057,6785.482,2.0716288098619966
49029,Morgan County,UT,Utah,13383,609.197,21.96826313983818
49031,Piute County,UT,Utah,1509,758.21,1.99021379301249
49033,Rich County,UT,Utah,2687,1028.758,2.611887343767922
49035,Salt Lake County,UT,Utah,1220916,752.852,1621.721135096938
49037,San Juan County,UT,Utah,14542,7823.687,1.8587144398798163
49039,Sanpete County,UT,Utah,31453,1589.816,19.78405048131356
49041,Sevier County,UT,Utah,22827,1910.476,11.948331201229431
49043,Summit County,UT,Utah,43141,1870.674,23.06174138305231
49045,Tooele County,UT,Utah,87461,7040.271,12.42295928665246
49047,Uintah County,UT,Utah,38278,4482.881,8.538705354882273
49049,Utah County,UT,Utah,759859,2004.46,379.08414236253157
49051,Wasatch County,UT,Utah,38514,1176.952,32.72350953989628
49053,Washington County,UT,Utah,213670,2427.589,88.01737032092335
49055,Wayne County,UT,Utah,2587,2461.094,1.051158549815651
49057,Weber County,UT,Utah,278174,611.023,455.25945831826294
50001,Addison County,VT,Vermont,38048,766.332,49.64949917268234
50003,Bennington County,VT,Vermont,36630,674.237,54.32807751576968
50005,Caledonia County,VT,Vermont,30414,649.214,46.84741857076403
50007,Chittenden County,VT,Vermont,169115,536.87,315.0017695158977
50009,Essex County,VT,Vermont,6051,662.371,9.13536371610472
50011,Franklin County,VT,Vermont,51177,630.961,81.10960899326582
50013,Grand Isle County,VT,Vermont,7511,81.771,91.85408029741595
50015,Lamoille County,VT,Vermont,26294,461.255,57.005344115510944
50017,Orange County,VT,Vermont,30002,687.009,43.670461376779635
50019,Orleans County,VT,Vermont,27600,694.553,39.737788188950304
50021,Rutland County,VT,Vermont,59653,930.552,64.10496135627025
50023,Washington County,VT,Vermont,59652,687.06,86.82211160597329
50025,Windham County,VT,Vermont,45204,785.959,57.5144504993263
50027,Windsor County,VT,Vermont,57312,969.144,59.13672271612887
51001,Accomack County,VA,Virginia,33859,449.305,75.35860940786326
51003,Albemarle County,VA,Virginia,118356,720.477,164.27450147610543
51005,Alleghany County,VA,Virginia,14546,446.572,32.57257508307731
51007,Amelia County,VA,Virginia,13632,355.36,38.361098604232325
51009,Amherst County,VA,Virginia,31962,473.962,67.435785991282
51011,Appomattox County,VA,Virginia,17172,334.224,51.3787160706592
51013,Arlington County,VA,Virginia,243931,25.997,9383.044197407393
51015,Augusta County,VA,Virginia,78940,967.074,81.6276727530675
51017,Bath County,VA,Virginia,4076,529.202,7.702162879203026
51019,Bedford County,VA,Virginia,83059,760.115,109.27162337277912
51021,Bland County,VA,Virginia,6151,357.645,17.19861874204868
51023,Botetourt County,VA,Virginia,34144,541.276,63.08057257295724
51025,Brunswick County,VA,Virginia,15727,566.351,27.76899837733137
51027,Buchanan County,VA,Virginia,18492,502.855,36.77402034383669
51029,Buckingham County,VA,Virginia,17137,579.623,29.56576947429622
51031,Campbell County,VA,Virginia,55629,503.257,110.53795575620408
51033,Caroline County,VA,Virginia,34413,527.365,65.25461492514673
51035,Carroll County,VA,Virginia,29299,474.742,61.715626592970494
51036,Charles City County,VA,Virginia,6623,182.901,36.21084630483158
51037,Charlotte County,VA,Virginia,11401,475.296,23.987157476604054
51041,Chesterfield County,VA,Virginia,397148,423.51,937.7535359259522
51043,Clarke County,VA,Virginia,15609,175.958,88.70866911422044
51045,Craig County,VA,Virginia,4800,328.098,14.62977525007772
